"PLAYER","injuries","missed_games","travel_games","total_travel","played_games_48h","played_games_72h","played_games_7d","games_count","games_played","player_position","total_min","avg_perc_min","height","weight","salary","salary_claimed","age_season","wins","win_pct","ave_win_pct","matches_played_att","avg_attendance","missed_games_injury_att","avg_attendance_missed","n_returns","geo_att_return","wins_without","SGV_missed","player_win_factor","player_attendance_factor","win_pct_with","win_pct_without","attend_with","attend_without","games_with","games_without"
"Devonte' Graham",0,0,54,34152.54184314,1.04938271604938,1.61728395061728,3.16049382716049,81,73,"PG",1338.450000007,0.381977739728025,73,195,11550000.6,0,27.8891170431211,31,0.424657534246575,0.518281247326265,73,17333.2602739726,8,17876,72,-0.000738023266716126,5,74495179.051,1.47177419354839,1.0313120392499,0.424657534246575,0.625,17333.2602739726,17876,73,8
"Dewayne Dedmon",5,29,52,21050.6985109474,0.5625,0.8375,1.7125,80,38,"C",426.216666666667,0.233671418128655,84,245,8283688,3002836.9,33.419575633128,23,0.605263157894737,0.211906641138799,38,18661.4210526316,42,19213.6904761905,37,-0.00270332992803635,22,771415353.328,0.865424430641822,1.02959417838552,0.605263157894737,0.523809523809524,18661.4210526316,19213.6904761905,38,42
"Dillon Brooks",5,6,58,40321.079225676,1.01219512195122,1.57317073170732,3.17073170731707,82,73,"SF",2214.26666666667,0.631925418569254,78,225,11400000,834146.341463412,26.974674880219,46,0.63013698630137,0.565826262973803,73,17668.2054794521,9,18080.3333333333,72,0.000485073565831273,5,128544366.715,0.881642512077295,1.02332595997712,0.63013698630137,0.555555555555556,17668.2054794521,18080.3333333333,73,9
"Domantas Sabonis",4,2,52,44305.8736343078,1.13414634146341,1.70731707317073,3.4390243902439,82,79,"C",2735.58333333333,0.721409106891702,82,240,21100000,514634.146341464,26.6954140999316,47,0.594936708860759,0.505949113891895,79,17469.0886075949,3,18110.6666666667,78,0.00140682721187524,1,38729954.819,0.560283687943262,1.03672647574715,0.594936708860759,0.333333333333333,17469.0886075949,18110.6666666667,79,3
"Dominick Barlow",0,0,48,12073.0493871252,0.392405063291139,0.556962025316456,1.0126582278481,79,26,"PF",364.3,0.291907051282051,81,221,508891,0,19.6344969199179,4,0.153846153846154,0.0922152980995116,26,17114.0384615385,53,16464.5283018868,25,0.0204060917484159,17,423006996.964,2.08490566037736,0.96204810681527,0.153846153846154,0.320754716981132,17114.0384615385,16464.5283018868,26,53
"Donovan Mitchell",8,13,56,25854.0639393167,0.926829268292683,1.5,2.96341463414634,82,68,"SG",2432.38333333333,0.745215482026144,75,215,30913750,4900960.36585366,26.3477070499658,44,0.647058823529412,0.523581678349843,68,18548.75,14,18413.2857142857,66,-0.000270967567102987,7,152818901.71,0.772727272727273,0.992696850962233,0.647058823529412,0.5,18548.75,18413.2857142857,68,14
"Donovan Williams",0,0,56,1525.92111323442,0.0365853658536585,0.0365853658536585,0.0609756097560976,82,2,"SG",4.25,0.0442708333333334,78,190,239822,0,21.3511293634497,1,0.5,0.0122723062673665,2,20436.5,80,17738.6375,1,-0.117926048717594,40,1000531561.696,1,0.867988036111859,0.5,0.5,20436.5,17738.6375,2,80
"Donte DiVincenzo",2,8,54,37264.1329278827,1.02469135802469,1.55555555555556,3.07407407407407,81,71,"SG",1869.18333333333,0.548469287949922,76,203,4500000,444444.444444445,25.9479808350445,41,0.577464788732394,0.44178137864134,71,18212.2112676056,10,18720.3,70,0.00126179533157345,2,133416260.811,0.346341463414634,1.0278982450252,0.577464788732394,0.2,18212.2112676056,18720.3,71,10
"Dorian Finney-Smith",2,16,53,34283.5532887068,0.916666666666667,1.42857142857143,2.88095238095238,84,66,"PF",2008.83333333333,0.634101430976431,79,220,12939848,2464732.95238096,29.6933607118412,31,0.46969696969697,0.397937833597361,66,18758.8636363636,18,18481.7777777778,65,0.000966250230528765,11,332472059.439,1.3010752688172,0.985229070163465,0.46969696969697,0.611111111111111,18758.8636363636,18481.7777777778,66,18
"Doug McDermott",12,16,48,29210.5210490711,0.936708860759494,1.40506329113924,2.83544303797468,79,63,"SF",1292,0.427248677248677,78,225,13750000,2784810.12658227,31.0266940451745,19,0.301587301587302,0.2751342279312,63,16544.4603174603,16,17205.25,62,0.000809200103661922,2,110431886.044,0.414473684210526,1.03994023799267,0.301587301587302,0.125,16544.4603174603,17205.25,63,16
"Draymond Green",13,8,54,39971.6232958919,1.06172839506173,1.5679012345679,3.11111111111111,81,72,"PF",2268.68333333333,0.656447723765432,78,230,25806468,2548786.96296296,32.861054072553,40,0.555555555555556,0.443535885776234,72,18210.2916666667,9,18792.1111111111,71,0.0012440125168045,3,117193482.024,0.6,1.03195003435939,0.555555555555556,0.333333333333333,18210.2916666667,18792.1111111111,72,9
"Drew Eubanks",4,4,53,44525.5232104019,1.09876543209877,1.71604938271605,3.40740740740741,81,77,"C",1555.88333333333,0.420964105339105,81,245,1968175,97193.827160494,25.9452429842574,31,0.402597402597403,0.523736348386412,76,18236.7763157895,4,19204.25,75,-4.0186129968256e-05,2,44181455.427,1.24193548387097,1.05305069643108,0.402597402597403,0.5,18236.7763157895,19204.25,77,4
"Dru Smith",0,0,33,6725.64857153624,0.296296296296296,0.37037037037037,0.648148148148148,54,11,"SG",97.1166666666666,0.183933080808081,75,203,374357,0,25.0362765229295,4,0.363636363636364,0.081102724436458,11,18119.1818181818,43,18066.2093023256,10,-0.00470343348434288,19,760502185.444,1.21511627906977,0.997076439963581,0.363636363636364,0.441860465116279,18119.1818181818,18066.2093023256,11,43
"Duane Washington Jr.",2,9,56,15495.815288725,0.439024390243902,0.695121951219512,1.40243902439024,82,31,"SG",393.833333333333,0.2646729390681,75,210,628802,69014.8536585366,22.8049281314168,17,0.548387096774194,0.227353719568824,31,17642.935483871,51,17706.6078431373,30,-0.00368088952087742,28,964829333.835,1.00115340253749,1.00360894360944,0.548387096774194,0.549019607843137,17642.935483871,17706.6078431373,31,51
"Duncan Robinson",5,34,53,25236.9099409557,0.634146341463415,0.890243902439024,1.81707317073171,82,42,"SF",690.483333333333,0.342501653439154,79,215,16902000,7008146.34146341,28.7268993839836,19,0.452380952380952,0.228795232193405,42,19067.9047619048,40,18986.675,41,0.000363202832273757,25,545574764.133,1.38157894736842,0.995739974427235,0.452380952380952,0.625,19067.9047619048,18986.675,42,40
"Dwight Powell",2,3,53,37154.6435026856,1.08536585365854,1.64634146341463,3.34146341463415,82,76,"C",1457.9,0.399643640350877,82,240,11080125,405370.426829268,31.4839151266256,37,0.486842105263158,0.486414163481149,76,19284.5921052632,6,17555,75,-4.19423023594323e-05,1,99537237.071,0.342342342342342,0.910312227719293,0.486842105263158,0.166666666666667,19284.5921052632,17555,76,6
"Dylan Windler",1,60,56,405.642799853434,0.0487804878048781,0.0609756097560976,0.109756097560976,82,3,"SF",10.3833333333333,0.0721064814814815,78,196,4037277,2954105.12195122,26.3066392881588,3,1,0.0227772635779507,3,17851.3333333333,79,18551.2278481013,2,0.150132439764795,48,1140298217.286,0.607594936708861,1.03920684812159,1,0.607594936708861,17851.3333333333,18551.2278481013,3,79
"Dyson Daniels",2,20,53,25891.6343583715,0.817073170731707,1.29268292682927,2.59756097560976,82,59,"PG",1042.16666666667,0.36799670433145,80,199,5508600,1343560.97560976,19.8261464750171,33,0.559322033898305,0.416542682187395,59,17312.5254237288,23,17614.652173913,58,0.000614488712133099,9,272293816.861,0.699604743083004,1.01745133900396,0.559322033898305,0.391304347826087,17312.5254237288,17614.652173913,59,23
"Edmond Sumner",4,14,55,26142.8061781621,0.780487804878049,1.15853658536585,2.32926829268293,82,53,"SG",736.166666666667,0.289373689727463,76,196,1968175,336029.878048781,27.0349075975359,33,0.622641509433962,0.334782130606687,53,17991.358490566,29,17989.5517241379,52,0.000184991107888832,12,577945137.2,0.664576802507837,0.999899575875326,0.622641509433962,0.413793103448276,17991.358490566,17989.5517241379,53,29
"Eric Gordon",4,9,50,34651.923091556,1.0126582278481,1.54430379746835,2.9873417721519,79,69,"SG",1965.51666666667,0.593453099838969,75,215,19568360,2229306.83544304,34.0492813141684,25,0.36231884057971,0.211627350031449,69,17197.2173913043,10,17661,68,-0.000679030960928917,1,110112703.613,0.276,1.02696846810404,0.36231884057971,0.1,17197.2173913043,17661,69,10
"Eugene Omoruyi",2,12,53,16813.8649543357,0.605263157894737,0.934210526315789,1.90789473684211,76,40,"SF",645.333333333333,0.336111111111111,79,244,1013119,159966.157894736,25.9096509240246,10,0.25,0.211711491615641,40,17385.025,36,16639.3333333333,39,0.00170477651935674,20,290290909.328,2.22222222222222,0.957107242200303,0.25,0.555555555555556,17385.025,16639.3333333333,40,36
"Evan Fournier",0,0,59,11804.7753050463,0.341463414634146,0.597560975609756,1.1219512195122,82,27,"SG",458.716666666667,0.35394804526749,78,205,1.8e+07,0,30.2053388090349,15,0.555555555555556,0.169666092903945,27,18862.6296296296,55,18963.4,26,0.00326517821783923,32,1051195040.61,1.04727272727273,1.00534232884539,0.555555555555556,0.581818181818182,18862.6296296296,18963.4,27,55
"Evan Mobley",2,2,56,33154.1885060327,1.10975609756098,1.73170731707317,3.4390243902439,82,79,"PF",2715.28333333333,0.716055731364276,83,215,8478720.00000001,206798.048780488,21.5701574264203,48,0.607594936708861,0.608456619841413,79,18467.2151898734,3,20063.6666666667,77,-0.000243616372667232,3,33677435.152,1.64583333333333,1.08644787318386,0.607594936708861,1,18467.2151898734,20063.6666666667,79,3
"Facundo Campazzo",0,0,53,4781.83028737562,0.109756097560976,0.182926829268293,0.365853658536585,82,8,"PG",52.1666666666666,0.135850694444444,70,195,464299,0,31.8097193702943,2,0.25,0.0494306393347396,8,18301.625,74,19250.6216216216,7,0.030835689805593,36,1202077400.872,1.94594594594595,1.05185313444143,0.25,0.486486486486487,18301.625,19250.6216216216,8,74
"Frank Jackson",0,0,55,862.721883932959,0.0121951219512195,0.024390243902439,0.0487804878048781,82,1,"PG",5.05,0.105208333333333,75,205,113114,0,24.694045174538,0,0,0.00590701219512195,1,16538,80,18060.375,NA,NA,37,752362100.974,0.840909090909091,1.09205315032047,0,0.45679012345679,16538,18060.375,1,81
"Frank Kaminsky",1,17,58,18851.5209373503,0.51219512195122,0.75609756097561,1.47560975609756,82,36,"C",234.866666666667,0.135918209876543,84,240,2463490,510723.536585367,29.7754962354552,13,0.361111111111111,0.225746962766176,36,17846.1388888889,46,17504.0652173913,35,-0.00617837731120385,23,525438560.158,1.38461538461538,0.980832062687209,0.361111111111111,0.5,17846.1388888889,17504.0652173913,36,46
"Frank Ntilikina",4,26,53,20902.0196735992,0.634146341463415,1.0609756097561,2.02439024390244,82,47,"SG",607.6,0.269326241134752,76,200,2036318,645661.804878048,24.4613278576318,20,0.425531914893617,0.300108898355898,47,19022.2553191489,35,19340.3714285714,46,0.0020622142982214,18,621315847.553,1.20857142857143,1.01672336450569,0.425531914893617,0.514285714285714,19022.2553191489,19340.3714285714,47,35
"Franz Wagner",2,1,53,42365.3278400551,1.10975609756098,1.80487804878049,3.4390243902439,82,80,"SF",2608.71666666667,0.679353298611111,82,225,5258280,64125.3658536585,21.378507871321,33,0.4125,0.315296464024433,80,17634.825,2,19080,78,-0.000189331479590771,1,14368544.14,1.21212121212121,1.0819500618804,0.4125,0.5,17634.825,19080,80,2
"Fred VanVleet",9,7,50,29035.4927685364,0.951219512195122,1.54878048780488,3,82,69,"PG",2534.98333333333,0.765393518518519,72,197,21250000,1814024.39024391,28.880219028063,34,0.492753623188406,0.409525668550064,69,18820.6376811594,13,18510.0769230769,68,-0.000486145840153718,7,215937369.71,1.09276018099548,0.98349892477908,0.492753623188406,0.538461538461538,18820.6376811594,18510.0769230769,69,13
"Furkan Korkmaz",2,11,52,17080.0743914665,0.548780487804878,0.817073170731707,1.5609756097561,82,37,"SG",353.483333333333,0.199033408408408,79,202,5e+06,670731.707317074,25.4715947980835,24,0.648648648648649,0.25924703056305,37,18613.7567567568,45,19664.4,36,-0.00303991728870889,30,934078123.577,1.02777777777778,1.05644444896175,0.648648648648649,0.666666666666667,18613.7567567568,19664.4,37,45
"Gabe Vincent",4,14,53,36513.3213683201,0.975609756097561,1.48780487804878,2.96341463414634,82,68,"PG",1758.71666666667,0.538822508169935,75,195,1815677,309993.634146342,26.580424366872,37,0.544117647058823,0.40148672560744,68,19174.0147058824,14,18320.4285714286,67,0.000222242789192029,7,102441567.929,0.918918918918919,0.955482138323806,0.544117647058823,0.5,19174.0147058824,18320.4285714286,68,14
"Gabe York",0,0,54,907.918479317473,0.0365853658536585,0.0609756097560976,0.0731707317073171,82,3,"SG",55.8333333333334,0.387731481481482,75,185,32171,0,29.4469541409993,1,0.333333333333333,0.015507101886737,3,17958.3333333333,79,16729.417721519,2,0.0863049164727197,34,739285220.511,1.29113924050633,0.931568504214515,0.333333333333333,0.430379746835443,17958.3333333333,16729.417721519,3,79
"Garrett Temple",0,0,53,12556.1405098839,0.353658536585366,0.560975609756098,1.08536585365854,82,25,"SG",161.833333333333,0.134861111111111,77,195,5155500,0,36.6830937713895,16,0.64,0.174206066969485,25,16915.92,57,17608.3859649123,24,-0.00322123691895271,26,739319651.567,0.712719298245614,1.04093575548432,0.64,0.456140350877193,16915.92,17608.3859649123,25,57
"Garrison Mathews",1,20,52,32972.339167408,0.792682926829268,1.17073170731707,2.32926829268293,82,54,"SG",686.3,0.264776234567901,77,215,2e+06,487804.87804878,26.2190280629706,16,0.296296296296296,0.152907235697205,54,17127.3888888889,28,17181.3928571429,53,0.00130358621033699,11,254446866.677,1.32589285714286,1.00315307654916,0.296296296296296,0.392857142857143,17127.3888888889,17181.3928571429,54,28
"Gary Harris",7,18,53,27448.0480327696,0.695121951219512,1.07317073170732,2.08536585365854,82,48,"SG",1184.36666666667,0.514048032407407,76,210,1.3e+07,2853658.53658537,28.3299110198494,22,0.458333333333333,0.222581426097307,48,18034.75,34,17155.2352941176,47,-0.00166248642612699,12,303906043.61,0.770053475935829,0.951232220802487,0.458333333333333,0.352941176470588,18034.75,17155.2352941176,48,34
"Gary Payton II",5,24,53,10272.2670096025,0.292682926829268,0.475609756097561,0.890243902439024,82,22,"SG",367.583333333333,0.348090277777778,74,190,8300000,2429268.29268293,30.1149897330595,13,0.590909090909091,0.131651140974506,22,18503.1818181818,60,18030.0833333333,21,0.00082313986874305,30,893095476.073,0.846153846153846,0.974431506456711,0.590909090909091,0.5,18503.1818181818,18030.0833333333,22,60
"Gary Trent Jr.",0,0,50,30987.8037925238,0.926829268292683,1.48780487804878,2.95121951219512,82,66,"SG",2117.98333333333,0.668555345117845,77,209,17280000,0,23.9849418206708,31,0.46969696969697,0.394647164906514,66,18701.5757575758,16,19059.4375,65,0,10,255260983.7,1.33064516129032,1.01913537912864,0.46969696969697,0.625,18701.5757575758,19059.4375,66,16
"George Hill",0,0,57,19060.2537479177,0.6375,1.0375,2,80,46,"PG",833.333333333333,0.377415458937198,76,188,4e+06,0,36.694045174538,27,0.58695652173913,0.43878419126005,46,17636.4565217391,34,17808.5294117647,45,-0.000276405522015244,21,419980786.197,1.05228758169935,1.00975665887382,0.58695652173913,0.617647058823529,17636.4565217391,17808.5294117647,46,34
"Georges Niang",2,3,52,32988.8811264314,1.09756097560976,1.73170731707317,3.42682926829268,82,78,"PF",1511.88333333333,0.403814992877493,79,230,3465000,126768.292682927,29.5728952772074,51,0.653846153846154,0.541571969821402,78,19231.9487179487,4,18378.75,77,-0.00107973050281218,3,67351512.814,1.14705882352941,0.955636387634892,0.653846153846154,0.75,19231.9487179487,18378.75,78,4
"Giannis Antetokounmpo",6,18,59,28499.0927490566,0.914634146341463,1.39024390243902,2.81707317073171,82,63,"PF",2023.68333333333,0.669207451499118,83,242,42492492,9327620.19512196,28.1026694045175,47,0.746031746031746,0.572792923260973,63,17907.9047619048,19,17932.9473684211,62,-0.000792333760374242,11,301001007.506,0.776035834266517,1.00139841074929,0.746031746031746,0.578947368421053,17907.9047619048,17932.9473684211,63,19
"Goga Bitadze",0,0,51,16526.8878126087,0.580246913580247,0.876543209876543,1.64197530864198,81,38,"C",456.8,0.250438596491228,83,250,5377520,0,23.4839151266256,13,0.342105263157895,0.207105699658927,38,16964.6315789474,43,16664.488372093,37,0.00761178551196573,22,394060101.728,1.49552772808587,0.982307708513587,0.342105263157895,0.511627906976744,16964.6315789474,16664.488372093,38,43
"Goran Dragic",3,19,59,28869.00922802,0.85,1.2625,2.5125,80,57,"PG",856.15,0.312920321637427,77,215,3523762,836893.475,29.7700205338809,26,0.456140350877193,0.330630410939344,57,19160.9122807018,23,18320.347826087,56,0.000181308782022604,14,350657095.396,1.33444816053512,0.956131292586659,0.456140350877193,0.608695652173913,19160.9122807018,18320.347826087,57,23
"Gordon Hayward",5,32,55,24929.5318731192,0.719512195121951,1.10975609756098,2.20731707317073,82,50,"SF",1576.9,0.657041666666667,79,225,30075000,11736585.3658537,32.8090349075975,20,0.4,0.198411043422346,50,17733.76,32,17334.625,49,0.00349603713904201,7,277366299.715,0.546875,0.977492928741564,0.4,0.21875,17733.76,17334.625,50,32
"Gorgui Dieng",0,0,48,15802.5624758891,0.430379746835443,0.645569620253165,1.30379746835443,79,30,"C",338.4,0.235,82,252,4105236,0,32.984257357974,3,0.1,0.126099223019999,30,17081.6333333333,49,16431.3469387755,29,0.00745963511933279,18,362844558.28,3.6734693877551,0.961930666589778,0.1,0.36734693877551,17081.6333333333,16431.3469387755,30,49
"Grant Williams",1,2,55,39895.2965600779,1.1219512195122,1.71951219512195,3.36585365853659,82,79,"PF",2044.81666666667,0.539244901547117,78,236,4306281,105031.243902439,24.1190965092402,55,0.69620253164557,0.704286935121098,79,19003.3670886076,3,18732,78,0,2,58163650.39,0.957575757575757,0.985720052275879,0.69620253164557,0.666666666666667,19003.3670886076,18732,79,3
"Grayson Allen",2,9,59,33998.4047736468,1.02439024390244,1.60975609756098,3.24390243902439,82,72,"SG",1972.16666666667,0.570650077160494,76,198,8924999.99999999,979573.170731706,27.264887063655,53,0.736111111111111,0.651533013756439,72,17926.5555555556,10,17821.2,71,-0.00189538458396676,5,139385075.492,0.679245283018868,0.99412293369861,0.736111111111111,0.5,17926.5555555556,17821.2,72,10
"Greg Brown III",0,0,50,7599.42936511866,0.243589743589744,0.358974358974359,0.653846153846154,78,16,"PF",93.1,0.121223958333333,79,205,1505609.92592593,0,21.3648186173854,10,0.625,0.105241899303351,16,18466,61,18218.9344262295,15,-3.6810990298175e-06,20,615423634.433,0.516129032258065,0.986620514796356,0.625,0.32258064516129,18466,18218.9344262295,16,62
"Hamidou Diallo",3,17,57,23950.5565654447,0.802469135802469,1.24691358024691,2.41975308641975,81,55,"SF",974.483333333334,0.369122474747475,77,202,5200000,1091358.02469136,24.4531143052704,12,0.218181818181818,0.176822296797775,55,18133.9454545455,26,18422,54,-0.00319158780837181,5,210141751.911,0.881410256410256,1.01588482474355,0.218181818181818,0.192307692307692,18133.9454545455,18422,55,26
"Harrison Barnes",1,0,52,46950.4190666273,1.18292682926829,1.78048780487805,3.5609756097561,82,82,"PF",2662.06666666667,0.676338075880759,80,225,18352273,0,30.621492128679,48,0.585365853658537,0.526744698543478,82,17492.5609756098,NA,NA,81,0.00135468722376308,NA,0,1,1,0.585365853658537,NA,17492.5609756098,NA,82,0
"Haywood Highsmith",6,19,53,29399.4550267724,0.792682926829268,1.14634146341463,2.28048780487805,82,54,"PF",969.416666666667,0.374003343621399,79,220,1752638,406099.048780489,26.0930869267625,28,0.518518518518518,0.316591335510112,54,18990.8888888889,28,19100.3928571429,53,0.000280956677799482,16,293644956.896,1.10204081632653,1.00576613179587,0.518518518518518,0.571428571428571,18990.8888888889,19100.3928571429,54,28
"Herbert Jones",0,0,53,36231.4200865701,0.939024390243902,1.4390243902439,2.84146341463415,82,66,"PF",1950.51666666667,0.615693392255892,80,210,1785000,0,24.2696783025325,31,0.46969696969697,0.448541306043163,66,17349.6515151515,16,17593.6875,65,0.000811744715418561,11,219030338.732,1.46370967741935,1.01406575714996,0.46969696969697,0.6875,17349.6515151515,17593.6875,66,16
"Immanuel Quickley",2,1,59,39357.6491358248,1.13414634146341,1.80487804878049,3.48780487804878,82,81,"SG",2344.11666666667,0.602910665294925,75,190,2316240,28246.8292682927,23.574264202601,47,0.580246913580247,0.52359055368889,81,18926.1358024691,1,19261,80,0.00106001562699265,0,18000491.54,0,1.01769321540466,0.580246913580247,0,18926.1358024691,19261,81,1
"Isaac Okoro",1,6,56,30728.6814978403,1.07317073170732,1.68292682926829,3.36585365853659,82,76,"SF",1652.6,0.453015350877193,77,225,7040880,515186.341463414,21.9616700889801,48,0.631578947368421,0.585861924062872,76,18478.5921052632,6,19121.3333333333,74,-0.000253491460212141,3,69818220.776,0.791666666666667,1.034783019421,0.631578947368421,0.5,18478.5921052632,19121.3333333333,76,6
"Isaiah Hartenstein",1,0,59,40092.3736807372,1.14634146341463,1.82926829268293,3.53658536585366,82,82,"C",1628.23333333333,0.41367716802168,84,255,8854879.00000003,0,24.6913073237509,47,0.573170731707317,0.52994217970515,82,18930.2195121951,NA,NA,81,0.00104692216638536,NA,0,1,1,0.573170731707317,NA,18930.2195121951,NA,82,0
"Isaiah Jackson",5,9,54,26674.2578650386,0.926829268292683,1.3780487804878,2.67073170731707,82,63,"C",1042.3,0.344675925925926,82,206,2573760,282485.853658536,21.006160164271,24,0.380952380952381,0.351200523486953,63,16646.6031746032,19,17198.0526315789,62,0.00446865206555902,11,180162004.662,1.51973684210526,1.03312684583105,0.380952380952381,0.578947368421053,16646.6031746032,17198.0526315789,63,19
"Isaiah Joe",1,3,57,39495.4478651379,1.03658536585366,1.58536585365854,3.17073170731707,82,73,"SG",1395.4,0.398230593607306,77,181,1836090,67174.0243902438,23.533196440794,36,0.493150684931507,0.393177738442627,73,16792.5342465753,9,16459.8888888889,72,0.000841599729502374,4,66584334.789,0.901234567901235,0.980190878112737,0.493150684931507,0.444444444444444,16792.5342465753,16459.8888888889,73,9
"Isaiah Livers",5,30,57,20177.2627063509,0.740740740740741,1.1358024691358,2.23456790123457,81,51,"PF",1176.63333333333,0.480650871459695,79,230,1563518,579080.740740741,24.4613278576318,10,0.196078431372549,0.148907745464081,51,18168.0784313725,30,18325.5666666667,50,0.00278676277238188,7,255575956.953,1.19,1.00866840353475,0.196078431372549,0.233333333333333,18168.0784313725,18325.5666666667,51,30
"Isaiah Mobley",0,0,56,3121.75684360386,0.195121951219512,0.268292682926829,0.5,82,12,"PF",84.2333333333334,0.146238425925926,80,240,508891,0,23.3032169746749,8,0.666666666666667,0.0900888971469889,12,18805.25,70,18477.6857142857,11,-0.00741152417367541,43,1035800738.273,0.921428571428571,0.982581232064754,0.666666666666667,0.614285714285714,18805.25,18477.6857142857,12,70
"Isaiah Roby",1,21,48,20687.4687455977,0.594936708860759,0.936708860759494,1.83544303797468,79,41,"PF",463.85,0.235696138211382,80,230,2330681,619548.11392405,24.9404517453799,9,0.219512195121951,0.179684666218833,41,16792.2682926829,38,16555.3157894737,40,0.00450236012095462,12,296721979.146,1.43859649122807,0.985889190246413,0.219512195121951,0.315789473684211,16792.2682926829,16555.3157894737,41,38
"Isaiah Stewart",4,32,57,20464.283033506,0.703703703703704,1.08641975308642,2.14814814814815,81,49,"C",1384.28333333333,0.588555839002267,80,250,3433320,1356373.33333333,21.6440793976728,12,0.244897959183673,0.162411311602279,49,18300.5714285714,32,18112.84375,48,0,5,254719857.01,0.638020833333333,0.989741977221632,0.244897959183673,0.15625,18300.5714285714,18112.84375,49,32
"Isaiah Todd",0,0,60,1635.34358889047,0.0853658536585366,0.121951219512195,0.24390243902439,82,6,"PF",61.4,0.213194444444444,82,220,1575000,0,21.2388774811773,2,0.333333333333333,0.0393370584402708,6,15381.6666666667,76,17711.7368421053,5,0.0291261815609007,33,753391909.669,1.30263157894737,1.15148359575936,0.333333333333333,0.434210526315789,15381.6666666667,17711.7368421053,6,76
"Ish Smith",1,37,60,23973.1144086,0.609756097560976,0.939024390243902,1.84146341463415,82,43,"PG",397.916666636,0.192789082672481,72,175,4725000.00004,2132012.19514,34.5229295003422,25,0.581395348837209,0.337942969452373,43,18579.5348837209,39,18268.2820512821,42,0.0018213686859494,28,640770215.587,1.23487179487179,0.983247544441406,0.581395348837209,0.717948717948718,18579.5348837209,18268.2820512821,43,39
"Ish Wainright",0,0,49,34113.9634811203,1,1.53623188405797,3.10144927536232,69,60,"SF",915.166666666667,0.317766203703704,78,250,824682.109756095,0,28.3353867214237,33,0.55,0.482358517818325,60,17678.35,9,17713.4444444444,59,0,4,145988899.969,0.808080808080808,1.0019851651565,0.55,0.444444444444444,17678.35,17713.4444444444,60,9
"Ivica Zubac",4,6,53,43000.1897748189,1.09756097560976,1.67073170731707,3.32926829268293,82,76,"C",2169.48333333333,0.594704861111111,84,240,10123457,740740.756097562,25.8220396988364,43,0.565789473684211,0.504749631387397,76,17598.25,6,17621.3333333333,75,-0.00142431742327132,1,124769991.134,0.294573643410853,1.00131168345337,0.565789473684211,0.166666666666667,17598.25,17621.3333333333,76,6
"JD Davison",1,11,55,7972.48882308106,0.182926829268293,0.25609756097561,0.439024390243902,82,12,"SG",65.7,0.1140625,73,195,508891,68265.8658536586,20.2778918548939,11,0.916666666666667,0.105530341373323,12,19134.1666666667,70,18969.3142857143,11,0,46,1441709414.717,0.716883116883117,0.99138439714547,0.916666666666667,0.657142857142857,19134.1666666667,18969.3142857143,12,70
"JT Thor",0,0,55,31240.5977159682,0.963414634146341,1.53658536585366,3,82,69,"PF",968.75,0.292496980676329,82,205,1563518,0,20.3819301848049,22,0.318840579710145,0.262007452188328,69,17670.231884058,13,17088.4615384615,68,0.00264599732216619,5,106321875.778,1.20629370629371,0.967076247249403,0.318840579710145,0.384615384615385,17670.231884058,17088.4615384615,69,13
"Ja Morant",7,11,58,32104.4309347563,0.853658536585366,1.29268292682927,2.64634146341463,82,61,"PG",1948.36666666667,0.66542577413479,74,174,12119440,1625778.53658537,23.4264202600958,40,0.655737704918033,0.484143282329054,61,17718.0163934426,21,17700.1428571429,60,-0.000176723032099924,11,310891758.802,0.798809523809524,0.998991222499016,0.655737704918033,0.523809523809524,17718.0163934426,17700.1428571429,61,21
"JaMychal Green",2,8,54,32375.3744685817,0.814814814814815,1.2962962962963,2.53086419753086,81,57,"PF",796.75,0.291209795321637,80,227,8200000.00000004,809876.54320988,32.5626283367557,30,0.526315789473684,0.351893958632247,57,18269.4736842105,24,18287.9166666667,56,0.00157749285595155,13,356010189.146,1.02916666666667,1.00100949719597,0.526315789473684,0.541666666666667,18269.4736842105,18287.9166666667,57,24
"JaVale McGee",2,22,53,22796.5884192153,0.585365853658537,0.902439024390244,1.80487804878049,82,42,"C",354.55,0.175868055555556,84,270,5461219,1465205.09756098,34.9828884325804,20,0.476190476190476,0.262433523831364,42,18897.0476190476,40,19432.075,41,0.00424998023894596,18,679656757.864,0.945,1.02831274978707,0.476190476190476,0.45,18897.0476190476,19432.075,42,40
"Jabari Smith Jr.",0,0,54,40262.517010569,1.1219512195122,1.74390243902439,3.41463414634146,82,79,"PF",2450.55,0.646242088607595,83,220,8882639.99999996,0,19.6700889801506,21,0.265822784810127,0.220737287460217,79,17041.5569620253,3,15786.3333333333,78,-0.00205054577196184,1,18378265.563,1.25396825396825,0.926343371589282,0.265822784810127,0.333333333333333,17041.5569620253,15786.3333333333,79,3
"Jabari Walker",0,0,53,34964.4993493917,0.802469135802469,1.19753086419753,2.33333333333333,81,55,"SF",593.2,0.22469696969697,81,215,1017781,0,20.4558521560575,21,0.381818181818182,0.357451516072201,55,18163.3272727273,25,18553.16,54,0.00158776869991817,12,310787463.701,1.20879120879121,1.02146262749216,0.381818181818182,0.461538461538462,18163.3272727273,18553.16,55,26
